comment,label
@alwaysars_ ante scene chala bagundi ani petamandi 😜 ,POS
first like and view and comment ,NTL
"@korukanti nihal its is average . concept is of but motive , taking and screenplay int good ",POS
tamudu blocking your channel because of biased reviews ,NEG
@pran33th__18 and had percentage of catch drops anukunta ra gadida 🤕 ,NEG
@loyalmaheshfan ha 😂 maku trivi to cancel ayi manchi pani ayindi lekapote dane petevalu 🙏 ,POS
@rowdypriyadhfm3 na kosamai nuvala kanirula maraga nakenduko unadi hayiga 😻 🤗 🤗 ,POS
bro i cant accept what you said you cant expect what some plots are highlighted in some thrillers are to be there in every thrillers anta enduku bro lo kuda koni basic thrillers lo undevi andulo undavu ,NTL
@solitudekosam ma adi bro manchdu ! ! acknowledged 😅 😊 ,POS
@vamseejuluri @firstpost @meaindia chala bagndi am see .. keep doing the good work . ,POS
@vanya2be @human8632 chusina vala anta chala bagundi yakuva flavour undi ani cheparu may be ade reason ayuntundi avg a avg anadanki ,POS
ana patalu petkuni petkuni hayiga sweets vaiyandi maulga radu 🤙 🤙 ✊ #maheshbabu #sarkaruvaaripaata #hbdmaheshbabu ,POS
namaste ana @iamnagarjuna . inka fanism maneyadam better .. endulo ana duki sachipo ana .. nuvu batiki undaga movies cheyakapovatam chesina release chesukopovatam chustu fan ga naku cheta kadu . a .. a .. ,NEG
bro meru review fully ga telugu lo ayena chepadi leda english language ayena chepadi to / e chepavadu review ardam kala ,NEG
@cultofysr @janasena_ongole @alwayskotesh @ysjagan @pawankalyan @janasenaparty done say mangalavaram jokes ama 😅 😅 pm avanivanu anadu kuda avale 🤭 sigu kuda padaru ra mime line namukuni vachadu anvsram ga meru ado pikutaru ani meru pote kuda cheyaru ga valaki velaki support istu sanka nakandi avadi vade 🙏 ,NEG
above average movie antau final ga ,NEG
no one can replace fahad ,POS
bro nuvu chepede all trash ,NEG
first time e movie theatre lo chudaledu ani badapadtuna ,POS
nyt out these batch hayga nidra pondaba .. #alluarjuntrendday ,POS
@beingnaveen dengite una puku kasta nede potundi madasanga reply ichinapudu avlai ga matladuku gula teripodi niku pila puku ga ,NEG
exactly 🙌 .. edo prati daniki sorry sorry sorry cheap they evarikina chiraku vastundi .. e #abhi gadu galez panulu chesedi sorry chepedi 🤦‍♂️ 🙆‍♂️ #biggbosstelugu4 ,NEG
@mr . this the worst words movie is super ,POS
ante ante koushik .. basically adi na nature ra mawa ,POS
@im_rcult @iamsrk @anushkasharma ini days chudale bro songs vinta epudu e movie i ♥ ️ chala bagndi srk acting matram 🙏🏻 ,POS
@suhas70831597 50 or endira bochu ga maku 2 years ayindi movie leka maku to 60 or undi day 1 meku 2020 lo kuda 60cr ledu paiga spider 50crs chesav 🤣 maku total 9 day 1 papal gadiki 4 meku lingu lingu mantu okati undi ante mundu una record kotali adi mevala kadu 🤣 ,NEG
@onlyformegastar hai ah hayiga evadu ledikada ,POS
i like your voice baya ,POS
"@nishi_reddy_ urmila lantidi aite , epudu nidrapotune untundi , ma pani mem hayiga chesukovachu 🙊 😂 ",POS
@prince19m7 good 😇 manchi pani ayindi eroju kakapote repu chepi untundi undali anukuna valu nuvu eni titina velaru ade velali anukunte nuvu enta manchi velipotaru 🙃 that 's truth 😶 ,POS
you can find it in mx player ,NTL
yendi mawa bro a english 🤯 🤯 ,POS
@heartforsam1 acting mi cheta chepinchukune stage lo site ledu bloody chama every movie lo actor ga prove cheskuntundi mosagalu lo kuda anal performance e main highlight mi mampu mohalaki ekili navulu acting anukuntaru 😂 ,NEG
character chala correct . andarini al age champali ,POS
koncham telugu loo chapainde baya ,NEG
i loved it ane mata meru cheptunte chala baguntundi 😍 ,POS
@thyview yes bro same feeling not as expected ,NEG
@bgwtotpkn07upd9 era paytm lanjiki putina lanjakoduka ne ama kutalo gudalo gadida mada petam arustundi 😂 😂 🙏 ne ama puku lo sperm vadilam vachi amuko ra lanjikiputina lanjakodaka 😂 😂 😂 😂 😂 😂 . ,NEG
utter floor . time waste movie . . ,NEG
emi natakalra aya sigundali save amaravati ani anadaniki elections apydemo note vote veyadam elections aipoyaka darnalu cheyadam gadiki budi chepaneki elections ropam lo manchu chance ostey sigulekunda mali vadne gelipincharu 💦 #saveandhrapradesh ,NEG
if you watch movie in three time then say nolan edi ma vyaparam ,POS
mesalu tiputunadu sigu leknda womanizer anapudu 🤢 ,NEG
@amkvaa @fanboyofaa1 @alluarjun @musicthaman me moda baga bje chestunadu ga ra 😂 pushapavati movie to north lo craze naval ane anykutunadu papam atu gadu chiller dengutaru ley 😅 ,NEG
cheta topic .. evado evadno edo ante adi generalise cheskoni twitter lo nen unanu nanu koda anav ani .. galo veledani techi #% * * antinchukoni .. daniki oka space peti edava discussion .. asal inta kali ga unara 🤭 ,NEG
"@hari_swar_reddy @aravindgogineni @anitha_tdp the first phase of hitec city , caber towers , was inaugurated in november 1998 sigulekunda ma vali ani credit kotese batch meru , hi tech city proofs vuna fake pay to sweets vese waste bratukulu ",NEG
nice movie . fun filled movie . i enjoyed . . ,POS
jatiratnalu 😂 😂 🤙🏽 . movie super unde bro ❤ ️ ,NTL
who watching this video today ,NTL
@chaitanyavamsi0 apudu nuvu oka ytb link ichav ga ana 😌 ,POS
@kohli_spy inta gatiga counters istuna sigu lekunda spy gadu reply iyaledu ani comments eskoni navukuntunaru erri papalu 🤦🏽‍♂️ 🤣 em unaru ana elu twitter lo unaru kabati saripoyindi bayata janalu anadriki teluste dento navuataro 🤣 🤣 ,NEG
"@maheswarilatha1 thug a laksha kotla 420 gadu , political background to ochinodu , anta is cadre is pm ga unapudu nirminchukuna cheta kotalu pichi fool .. is deat , dochukuna dabu , atirata rajakiya panditulu , paid undi kuda odipoyadu okasari #pawankalyan debaki ",NEG
movie for both 😂 and ❤ ,POS
@bbfancapricorn just watched bro chala bagundi fully fun . ,POS
nuvu ne review enta easy ga chepesav disappoint ani mind pete chusava movie ante 2 a .29 sec lo movie adi edi anestava bro nuvu nuvu oka movie tisaka movies review manchidi kanisam value telustundi movie di ,POS
umpire ga bat ball karma distance .. ela out ichav ra #dcvscsk ,POS
motaniki muguru 3 movies . good team work ,NEG
meru `` i liked it `` anaru kada bro . eka doubt lekunda chuseyachu 🤗 ,POS
@t2blive #rangde #rangdeon26thmarch akada ra 2 channels be ichav ga .. mari anduku evaledu ra markov . ,POS
@thanos_tweetss @jspsriram idigo chiller estunadu ga .. janalaki adi chalu ana .. mana batuku bagupadatadi ani evadiki akarledu ,NEG
@rusthumhere thanks for reply bro if a remember nu cdp 15-20 a anukuntunaru ani warning post vasav apudu nak reply ichav a namakam those mali comment chesa .. a okati open ga cheptuna vadu troll chestey mem encourage cheyanu new reach akuva kada me fans andarni kalipi a account report ,POS
@nahomagan night nidrapoyi manchi chesa ,POS
meru matram chepanu brother annoy i moga sigu lekunda ipatiki without sugar chekutaru oka article padite ela support chestaru ra inka valani anta 👏 ,NEG
garu politics lo rakunda tapukoni manchi chesaru ❤ ️ chese politicians ye erojulo 🤗 ,POS
what do you mean by 'thyview ' please send me reply ,NTL
@vamsi_here arey bro nuv chala decent ga ichav number 🙃 tana num kuda adagaledu nuvu .. ! indulo ne tapu 0.001 % kuda ledu 🙂 ,POS
red movie title meaning enti ,NTL
movie chusa . chala bagundi . natural ga vundi . garu . migata characters . bagunay . garni . chala movies lo chusanu . talented actor . in future he would become a number one hero . . ,POS
"@spyderr1 @pawankalyan ni yama ni dengichuko ra suli ga vala cheta , pichi na kodakalara , yedava lanja kodakalara ",NEG
@marikantikiran1 @avinashgrandhi @bheeshmatalks mabu gadu gala to jail gun gadu to chesindi enti ? ,NEG
bro sashi review chepu bro ,NTL
@fernandeznorona chiller in la cámara disputants in estes moments ,NEG
dark intro song eni sarlu chusina nak mali mali chuda budi avdi 😅 😅 ,NTL
meko situation vachindi . edaina oka movie velalani holidays lo . 1 . aludu adhere - poyindi . 2 . red - tadam chstey a stayi feel radanaru . 3 . master - gari fans super undanaru and story of anaru . 4 . track - is back and anaru . so finally which movie should i choose ana ? ,NTL
@niharrebel7 @t2blive yeah bro wild dog chala bagundi asla antala consider kuda cheyale evaru ento janalu 😌 ,POS
it is good movie okay tell movie review properly ,POS
intentional ga chestunaru ani clear ga artam avutundi .. enduku ra e musugu fanisam fake fanisam .. meku cheetah a aite help cheyandi lekpote ani musukoni kurchovali help chese valani blame cheyadam entra mokam pagalagotedu leka tu .. ,NEG
review bro . movie does not have logic at all . ,NTL
🤭 😆 lucky escape ott vachi manchi chesadu ,POS
bro nenu trailer chusi pranam movie page untundi ani pinchindi ,NTL
po ra ne revive evade a kavali ,NEG
@naadanparinde_ trailer ey complete ga chudalekapiya a chiller comedy ,NEG
video please 🙏 🙏 ,NTL
mass is here ,POS
ana nv telugu lo unsubscribe avutahu ,NEG
@pawankalyan inkosari elanti adangula cinema opukunte maryada ga undadu . prati musti mata padalisi vastundi ,NEG
poster design chala bagundi . title justification design 👌🏻 👌🏻 . ,POS
em levu baya mari anta darunam ga cheptunav chala bagndi movie ,NEG
acc details ivandi ,NTL
@yursnani indirect ga ni kumav ga ,POS
"sin ser nada estilista me peter a sentiments sore in manga anime que me his chiller como pera del door que sent in al pecho , unique .. * * content spoilers , bow . — bokura ga ita yuki obata . ",NEG
@thyview me mistake meru opukunaru kada ana meru topulu ana ,POS
"@venkata pali them for sharing review link . but bro mana thy view ana iste a kick , energy ne veru ",POS
"lock own vala enta loss vachindo , antaku minchi ekuva profit ravali ani korukundam . wishing all the movies releasing in 2021 all the best 👍 🎉 ",POS
@yeshwanth a why bro . is red a remake of that ,NTL
@anikhilkumar7 @anikhilkumar5 @urstrulymahesh prep one ayi rasesunte apudu prashantanga results oche daka hayga undachu kada 🤧 ,POS
@yadavkatepalli @cckb77 donga hotel vesukuntu adamga dorikipoyina sigu leknda support ivadame kakunda .. ipudu e eripuk comedy okati ,NEG
ming theatre dagara evaraite poster chinchesaro . ade theatre super it poster padutadi 😍 😎 👍 ,POS
"@aiyazahmed08 @imraina sigu kuda tala dinchukuntundi raina csk chesina pani ni ante , doni fans sigu seram leknda vagataniki mundu untaru , leki edava leki fans ",NEG
ilanti chiller cinemalu kakunda koncham late ayina content una cinemalu tiyi ana dabulu ostai gani actor ga growth undadu lekapote @iamsaidharamtej ,NEG
manchi thriller movies recommend cheyandi brook chesi chala rojulu avtundi . . ,NTL
kuncham a english words meaning petu bro 🙄 kota kota padalu vadutunav 😅 ,NTL
@cult_uday @sravanr92898266 @telugu360 @sivaparvathijsp al age gelucharu mala sigulekunda cover drives dengutunadu 😹 sigu moga emundadu kodukulaki 😹 😹 ,NEG
"is the best one in the 4 because its engaging bro there is a tension while watching it , dialogues dwara oka china story ni cheparu , back stories ani dachi peti that was good actually and also love loni desire ni chopincharu ",POS
background lo air notice ostundi chusuko bro ,NTL
manchodu ma 🙏 inta manchi tanam entana niku 🙏 #sarkaruvaaripaata @urstrulymahesh ,POS
@kohli_spy @ashwasmaran insane chepa ga ah mug guru chiller batch ani ,NEG
@sheshuthebuss nanu chodu nuv eni tengulu tengina kuda silent ga unta mana leka sigu laja lekunda rough ga rude ga 😎 ,NEG
kong fans oka like askondi ,NTL
"bro what about astral projection topic this is my 6 the consecutive request , please make a video on it . . ",NTL
@bhanu naku nachaledu bro . antaga em anipiyala . ,NEG
one word about mahesh one word about tarak one word about prabash one word about pm so on .. epudu chusina e cheetah a question okati tapite inkokati adagarara ? adagatam rakapote nala ani musukuni korchondi a bokalo question adagatam valedo formality ga ans chepatam 🤦🏻‍♂️ ,NEG
naku voice ni dominate chesindemo anipinchindi . ante i mean a voice vintunte mind lo subconscious ga satyadev run autunadu ,POS
telugu lo matladu ra ni ,NEG
i bet baya e cinema online lo release aindi kabati batiki poindi ,NTL
1 bought ply replying to me . ! movie starting lo 2 couple 's ni champindi deyama . ? defame ietey and anushka kalisi madavani veseystaru kada same house lo and same place . mari velani andukani chempaledu deyam . . ,NTL
🤣 🤣 e cheap flip star gadiki molakurchovadam ishtam anta . erri pulka gadu 🤣 🤣 #biggbosstelugu2 ,NEG
"@lavendarboy intake friend ni kalisa , vadu chala bagundi anadu , problematic ah ? ",POS
ne matalu sariga artam kavadam ledu meru konchanga use these english sariga teliyadam ledu please memu chodali anukone e videos artam kaka pote no use ,NEG
@syedhassan_shg @alihzaidipti chila tu katay ga . maneka katay ga . khan bus dekay ga . ,NEG
theatre lo e movie ni release chesintey 2b + collections vachevi . anavasaram ga change chesi chedagotadu e joss gadu 🤦 🤦 ,NEG
`` `` movie review jayamravi and ,NTL
"thy view ana , one of those rare reviews where i disagreed with you . you almost pissed me off by the end . ",NEG
nenu matram hero vala dad kosame chusa ,POS
nuv movie testey a kashtam telustundi ra oka video to anta kastani ela explain chestunav 😡 😡 ,NEG
"@rowdyrascal54 a , aina sigu leknda assembly loney abadalu matladatadu , daniki velu balala meda daruvulu . e bokalo video mali yuganiki okadu movie background score , cheda bengaru a music vediki peti . ",NEG
head ache ra sami cinema ,NEG
@sunkavalli119 anav sitting anav bari hand ichav ga ,POS
@pokiriarjun a cinema ante endi 🤔 ah gadida ? pm rana movie ah ? ? ? ,NEG
first like first comment ana ,NTL
@aakasaraamanna emi lekapoyina ipudu lepatame pani ga hype techi adistunaru sir .. jatiratnalu kuda ante . nenu chudledu sir .. but adi manchi kada . ,POS
1st view 1 st like 1 st comment 😍 rey cinema super undi ra . enduku ra ilanti review lu ichi negative talk spread chestaru . payment andaleda enti 😠 ,NEG
falcon and winter soldier review ,NTL
chala genuine chepav brook 👍 it up ,POS
sale gadu to lone kalipestunadu ,NEG
thy view is just manipulating with their words . i am a die hard fan of garu and i actually liked te movie . i did ’ to watch this movie in the theatre after listening to review and i regret that because after watching the movie in ott it was a good movie . it is not at all like a described it . the interval and climax twists were unexpected and they were excellent . te 1st half was good . i agree that second half was kinda lag . but overall the movie was very good . i don ’ to know why he is giving review like this . i think it would have been a comeback movie if there were no critics like a and encourage tese kinda concepts . please stop giving review like this ! there is nothing to be disappointed about the movie . please do watch it if a want something new in movies ,NEG
1 like bro huge fan of a a channel ,NTL
@ironman69263312 @justforfun864 endi bro mari admins istam ochinatu chestunar nen chusa kabati chepa ani chepanu mali indirect ga provoke cheyadam deniki 🙄 valaki telvad ani chepa . cheta ni highlight chestunar ana valani anale ga abi fps ni follow ayte rita antara #abijeet ,NEG
